category,name,label,label2,address,postal_code,country,latitude,longitude
EDUCATION (ELEMENTARY),CI AI EDUCATION INCUBATOR,ELEMENTARY,PRE-SCHOOL,"621B, EDGEFIELD WALK, #01 - 51, SINGAPORE 822621",822621,Singapore,1.401352424,103.9101038
EDUCATION (ELEMENTARY),CITIKIDS ACADEMY PTE LTD,ELEMENTARY,PRE-SCHOOL,"105, Amoy Street, SINGAPORE 069925",69925,Singapore,1.281821462,103.8473976
EDUCATION (ELEMENTARY),CITIKIDS EDVENTURE PTE. LTD.,ELEMENTARY,PRE-SCHOOL,"450, BUKIT PANJANG RING ROAD, #01 - 595, SINGAPORE 670450",670450,Singapore,1.384528393,103.7724317
EDUCATION (ELEMENTARY),CM CENTRAL PTE LTD,ELEMENTARY,PRE-SCHOOL,"161, ANG MO KIO AVE 4, #01 - 502, SINGAPORE 560161",560161,Singapore,1.374239511,103.8394892
EDUCATION (ELEMENTARY),CREATIVE O PRESCHOOLERS' BAY,ELEMENTARY,PRE-SCHOOL,"31, INTERNATIONAL BUSINESS PARK, #02 - 01, CREATIVE RESOURCE, SINGAPORE 609921",609921,Singapore,1.328804626,103.7458829
EDUCATION (ELEMENTARY),CREATIVE THINKERS PRESCHOOL PTE. LTD.,ELEMENTARY,PRE-SCHOOL,"110, JALAN JURONG KECHIL, #01 - 03, SINGAPORE 598606",598606,Singapore,1.341178393,103.7721164
EDUCATION (ELEMENTARY),CREATIVELAND CHILDCARE AND DEVELOPMENT CENTRE@ADMIRALTY PTE LTD,ELEMENTARY,PRE-SCHOOL,"715, WOODLANDS DRIVE 70, #01 - 144, SINGAPORE 730715",730715,Singapore,1.441989572,103.7993937
EDUCATION (ELEMENTARY),CREATIVELAND CHILDCARE AND DEVELOPMENT CENTRE@CRESCENT PTE LTD,ELEMENTARY,PRE-SCHOOL,"686D, CHOA CHU KANG CRESCENT, #01 - 260, SINGAPORE 684686",684686,Singapore,1.404091148,103.7481462
EDUCATION (ELEMENTARY),CREATIVELAND CHILDCARE AND DEVELOPMENT CENTRE@YEW TEE PTE LTD,ELEMENTARY,PRE-SCHOOL,"634, CHOA CHU KANG NORTH 6, #01 - 289, SINGAPORE 680634",680634,Singapore,1.396610166,103.7497286
EDUCATION (ELEMENTARY),CUDDLE KIDS PLAYHOUSE PTE. LTD.,ELEMENTARY,PRE-SCHOOL,"539, WOODLANDS DRIVE 16, #01 - 117, SINGAPORE 730539",730539,Singapore,1.429077113,103.7922559
EDUCATION (ELEMENTARY),DA LITTLE PRESCHOOL AT CECIL PRIVATE LIMITED,ELEMENTARY,PRE-SCHOOL,"141, CECIL STREET, #01 - 01, TUNG ANN ASSOCIATION BUILDING, SINGAPORE 069541",69541,Singapore,1.279256086,103.8484117
EDUCATION (ELEMENTARY),DAYSPRING CHILD CARE CENTRE LLP,ELEMENTARY,PRE-SCHOOL,"11, NORTHSHORE DRIVE, #01 - J, SINGAPORE 828670",828670,Singapore,1.414949726,103.8988205
EDUCATION (ELEMENTARY),DAYSTAR CHILD DEVELOPMENT CENTRE,ELEMENTARY,PRE-SCHOOL,"8, HOLLAND AVENUE, #01 - 32, SINGAPORE 271008",271008,Singapore,1.306494411,103.7942168
EDUCATION (ELEMENTARY),DAYSTAR CHILD DEVELOPMENT CENTRE,ELEMENTARY,PRE-SCHOOL,"653C, JURONG WEST STREET 61, #01 - 460, SINGAPORE 643653",643653,Singapore,1.33542562,103.6969347
EDUCATION (ELEMENTARY),Deerland Pre-School Pte Ltd,ELEMENTARY,PRE-SCHOOL,"199, TOA PAYOH NORTH, #01 - 1019, TOA PAYOH SPRING, SINGAPORE 310199",310199,Singapore,1.34203351,103.8506489
EDUCATION (ELEMENTARY),DISCOVERY KIDZ EMPIRE PTE. LTD.,ELEMENTARY,PRE-SCHOOL,"96, FARRER ROAD, CHIP HOCK GARDENS, SINGAPORE 259225",259225,Singapore,1.319618532,103.8117136
EDUCATION (ELEMENTARY),DISCOVERY KIDZ PRESCHOOL PTE. LTD.,ELEMENTARY,PRE-SCHOOL,"13, BEDOK RIA PLACE, SINGAPORE 489773",489773,Singapore,1.326974654,103.9512299
EDUCATION (ELEMENTARY),DISCOVERY PLANET LIMITED PARTNERSHIP,ELEMENTARY,PRE-SCHOOL,"7030, ANG MO KIO AVENUE 5, #01 - 46, NORTHSTAR @ AMK, SINGAPORE 569880",569880,Singapore,1.377923452,103.8753898
EDUCATION (ELEMENTARY),EAGER BEAVER SCHOOLHOUSE 1 PTE. LTD.,ELEMENTARY,PRE-SCHOOL,"925, YISHUN CENTRAL 1, #05 - 227, SINGAPORE 760925",760925,Singapore,1.427505486,103.8371253
EDUCATION (ELEMENTARY),EAGER BEAVER SCHOOLHOUSE 2 PTE. LTD.,ELEMENTARY,PRE-SCHOOL,"2 Jalan Kilang Barat #01-01, Singapore 159346",159837,Singapore,1.282055393,103.8180782
EDUCATION (ELEMENTARY),EARLY LEARNING'S FUN PRESCHOOL PTE. LTD.,ELEMENTARY,PRE-SCHOOL,"64, ENG KONG ROAD, SINGAPORE 599057",599057,Singapore,1.336055228,103.7678746
EDUCATION (ELEMENTARY),E-BRIDGE PRE-SCHOOL,ELEMENTARY,PRE-SCHOOL,"670, EDGEFIELD PLAINS, MULTI STOREY CAR PARK, SINGAPORE 820670",820670,Singapore,1.405822419,103.9132458
EDUCATION (ELEMENTARY),E-BRIDGE PRE-SCHOOL PTE LTD,ELEMENTARY,PRE-SCHOOL,"92, TELOK BLANGAH STREET 31, #02 - 257, SINGAPORE 100092",100092,Singapore,1.27621463,103.8076447
EDUCATION (ELEMENTARY),E-BRIDGE PRE-SCHOOL PTE LTD,ELEMENTARY,PRE-SCHOOL,"217, COMPASSVALE DRIVE, #01 - 11, MULTI STOREY CAR PARK, SINGAPORE 540217",540217,Singapore,1.389755521,103.8944824
EDUCATION (ELEMENTARY),E-BRIDGE PRE-SCHOOL PTE LTD,ELEMENTARY,PRE-SCHOOL,"573, WOODLANDS DRIVE 16, #03 - 01, SINGAPORE 730573",730573,Singapore,1.431098069,103.7985076
EDUCATION (ELEMENTARY),E-BRIDGE PRE-SCHOOL PTE LTD,ELEMENTARY,PRE-SCHOOL,"417A, FERNVALE LINK, #01 - 172, FERNVALE RIVERWALK, SINGAPORE 791417",791417,Singapore,1.39157654,103.8806973
EDUCATION (ELEMENTARY),E-BRIDGE PRE-SCHOOL PTE LTD,ELEMENTARY,PRE-SCHOOL,"226A, SUMANG LANE, #02 - 206, THE VERANDAH @ MATILDA, SINGAPORE 821226",821226,Singapore,1.402728121,103.8931013
EDUCATION (ELEMENTARY),E-BRIDGE PRE-SCHOOL PTE LTD,ELEMENTARY,PRE-SCHOOL,"78, EDGEDALE PLAINS, SINGAPORE 828683",828683,Singapore,1.399106706,103.9145973
EDUCATION (ELEMENTARY),E-BRIDGE PRE-SCHOOL PTE LTD,ELEMENTARY,PRE-SCHOOL,"140C, CORPORATION DRIVE, #01 - 68, SINGAPORE 613140",613140,Singapore,1.327537381,103.7242876
EDUCATION (ELEMENTARY),E-BRIDGE PRE-SCHOOL PTE LTD,ELEMENTARY,PRE-SCHOOL,"365B, UPPER SERANGOON ROAD, #02 - 1056, HOUGANG MEADOW, SINGAPORE 532365",532365,Singapore,1.369204186,103.8975129
EDUCATION (ELEMENTARY),E-BRIDGE PRE-SCHOOL PTE LTD,ELEMENTARY,PRE-SCHOOL,"443, BUKIT BATOK WEST AVENUE 8, #01 - 11, MULTI STOREY CAR PARK, SINGAPORE 650443",650443,Singapore,1.356141741,103.7372918
EDUCATION (ELEMENTARY),E-Bridge Pre-School Pte Ltd,ELEMENTARY,PRE-SCHOOL,"95A, DAWSON ROAD, #01 - 01 , SINGAPORE 142095",142095,Singapore,1.296089,103.811943
EDUCATION (ELEMENTARY),E-Bridge Pre-School Pte Ltd,ELEMENTARY,PRE-SCHOOL,"126A, Canberra Street, #01-767 Singapore 751126",751126,Singapore,1.4451588,103.8349813
EDUCATION (ELEMENTARY),E-BRIDGE PRE-SCHOOL PTE. LTD.,ELEMENTARY,PRE-SCHOOL,"116A, RIVERVALE DRIVE, #01 - 08, SINGAPORE 541116",541116,Singapore,1.382460373,103.9022387
EDUCATION (ELEMENTARY),E-BRIDGE PRE-SCHOOL PTE. LTD.,ELEMENTARY,PRE-SCHOOL,"178A, RIVERVALE CRESCENT, #01 - 453, SINGAPORE 541178",541178,Singapore,1.388973236,103.9096516
EDUCATION (ELEMENTARY),E-BRIDGE PRE-SCHOOL PTE. LTD.,ELEMENTARY,PRE-SCHOOL,"615B, EDGEFIELD PLAINS, #01 - 339, SINGAPORE 822615",822615,Singapore,1.403745863,103.9098829
EDUCATION (ELEMENTARY),E-BRIDGE PRE-SCHOOL PTE. LTD.,ELEMENTARY,PRE-SCHOOL,"17, CIRCUIT ROAD, #01 - 01, SINGAPORE 370017",370017,Singapore,1.329820098,103.8885751
EDUCATION (ELEMENTARY),E-BRIDGE PRE-SCHOOL PTE. LTD.,ELEMENTARY,PRE-SCHOOL,"592C, MONTREAL LINK, #01 - 26, SINGAPORE 753592",753592,Singapore,1.450939316,103.8280705
EDUCATION (ELEMENTARY),E-BRIDGE PRE-SCHOOL PTE. LTD.,ELEMENTARY,PRE-SCHOOL,"504, YISHUN STREET 51, #01 - 05, MULTI STOREY CAR PARK, SINGAPORE 760504",760504,Singapore,1.418407464,103.8445477
EDUCATION (ELEMENTARY),E-BRIDGE PRE-SCHOOL PTE. LTD.,ELEMENTARY,PRE-SCHOOL,"1, JELEBU ROAD, #04 - 05, BUKIT PANJANG PLAZA, SINGAPORE 677743",677743,Singapore,1.380517328,103.7639619
EDUCATION (ELEMENTARY),EDUCA-ZION GROUP PTE. LTD.,ELEMENTARY,PRE-SCHOOL,"108, DEPOT ROAD, #02 - 05, DEPOT HEIGHTS SHOPPING CENTRE, SINGAPORE 100108",100108,Singapore,1.281122264,103.8100313
EDUCATION (ELEMENTARY),EDUGARDEN DISCOVERY PTE. LTD.,ELEMENTARY,PRE-SCHOOL,"429, JURONG WEST AVENUE 1, #01 - 310, SINGAPORE 640429",640429,Singapore,1.351925119,103.7244968
EDUCATION (ELEMENTARY),EILEEN'S EDUCATION HUB PTE LTD,ELEMENTARY,PRE-SCHOOL,"258, PASIR RIS STREET 21, #02 - 23, LOYANG POINT, SINGAPORE 510258",510258,Singapore,1.367000538,103.9646178
EDUCATION (ELEMENTARY),EILEEN'S LEARNING CENTRE PTE. LTD.,ELEMENTARY,PRE-SCHOOL,"866A, TAMPINES STREET 83, #04 - 01, TAMPINES CENTRAL COMMUNITY COMPLEX, SINGAPORE 521866",521866,Singapore,1.355421766,103.9343152
EDUCATION (ELEMENTARY),ELFA Chinese Preschool,ELEMENTARY,PRE-SCHOOL,"3, PANDAN VALLEY, #01 - 316, CHEMPAKA COURT, SINGAPORE 597627",597627,Singapore,1.319843715,103.7793267
EDUCATION (ELEMENTARY),ELFA PRESCHOOL,ELEMENTARY,PRE-SCHOOL,"202, Hougang Street 21, #03-00, Singapore 530202",530202,Singapore,1.357546867,103.8839624
EDUCATION (ELEMENTARY),ELITE KIDZ PRESCHOOL,ELEMENTARY,PRE-SCHOOL,"150A, Pandan Gardens, #03-00, SINGAPORE 609342",609342,Singapore,1.321293362,103.7476489
EDUCATION (ELEMENTARY),EMILE PRESCHOOL PTE. LTD.,ELEMENTARY,PRE-SCHOOL,"12, NEW INDUSTRIAL ROAD, #01 - 2, MORNINGSTAR CENTRE, SINGAPORE 536202",536202,Singapore,1.342335374,103.8858107
EDUCATION (ELEMENTARY),EMMANUEL CHILD EDUCARE,ELEMENTARY,PRE-SCHOOL,"29, JALAN MALU MALU, SINGAPORE 769646",769646,Singapore,1.44120474,103.8259003
EDUCATION (ELEMENTARY),ENFANT EDUCARE PTE LTD,ELEMENTARY,PRE-SCHOOL,"26, Horne Road, #02 - 00, B H BUILDING, SINGAPORE 209062",209062,Singapore,1.308715697,103.8625705
EDUCATION (ELEMENTARY),EQ EDUCARE PTE LTD,ELEMENTARY,PRE-SCHOOL,"309, CHOA CHU KANG AVE 4, #02 - 01, SINGAPORE 680309",680309,Singapore,1.385100797,103.7455538
EDUCATION (ELEMENTARY),EQ-LEARNERS EDUCARE PTE LTD,ELEMENTARY,PRE-SCHOOL,"475, CHOA CHU KANG AVENUE 3, #02 - 15, SUNSHINE PLACE, SINGAPORE 680475",680475,Singapore,1.378056142,103.7389318
EDUCATION (ELEMENTARY),ESHKOL VALLEY @ GOSPEL LIGHT PTE. LTD.,ELEMENTARY,PRE-SCHOOL,"39, PUNGGOL FIELD WALK, #05 - 02, SINGAPORE 828753",828753,Singapore,1.391621684,103.9134687
EDUCATION (ELEMENTARY),ESHKOL VALLEY @ NORTHSTAR PTE. LTD.,ELEMENTARY,PRE-SCHOOL,"7030, ANG MO KIO AVENUE 5, #01 - 41, NORTHSTAR @ AMK, SINGAPORE 569880",569880,Singapore,1.377923452,103.8753898
EDUCATION (ELEMENTARY),ESHKOL VALLEY @ SENGKANG PEARL PTE. LTD.,ELEMENTARY,PRE-SCHOOL,"212A, COMPASSVALE DRIVE, #02 - 125, SINGAPORE 541212",541212,Singapore,1.386398216,103.89996
EDUCATION (ELEMENTARY),ETONHOUSE BILINGUAL PRE-SCHOOL PTE. LTD.,ELEMENTARY,PRE-SCHOOL,"215, UPPER BUKIT TIMAH ROAD, COURTAULDS HOUSE, SINGAPORE 588184",588184,Singapore,1.345444108,103.7729216
EDUCATION (ELEMENTARY),ETONHOUSE PRE-SCHOOL PTE LTD,ELEMENTARY,PRE-SCHOOL,"11, UNITY STREET, #02 - 20, ROBERTSON WALK, SINGAPORE 237995",237995,Singapore,1.291970502,103.8411571
EDUCATION (ELEMENTARY),ETONHOUSE PRE-SCHOOL PTE LTD,ELEMENTARY,PRE-SCHOOL,"1, VANDA ROAD, SINGAPORE 287771",287771,Singapore,1.331240605,103.798218
EDUCATION (ELEMENTARY),ETONHOUSE PRE-SCHOOL PTE LTD,ELEMENTARY,PRE-SCHOOL,"39, NEWTON ROAD, SINGAPORE 307966",307966,Singapore,1.317197175,103.8410223
EDUCATION (ELEMENTARY),ETONHOUSE PRE-SCHOOL PTE LTD,ELEMENTARY,PRE-SCHOOL,"223, MOUNTBATTEN ROAD, #01 - 11/27, 223@MOUNTBATTEN ROAD, SINGAPORE 398008",398008,Singapore,1.308465636,103.8789846
EDUCATION (ELEMENTARY),ETONHOUSE PRE-SCHOOL PTE LTD,ELEMENTARY,PRE-SCHOOL,"717, MOUNTBATTEN ROAD, SINGAPORE 437737",437737,Singapore,1.301118031,103.8866645
EDUCATION (ELEMENTARY),ETONHOUSE PRE-SCHOOL PTE LTD,ELEMENTARY,PRE-SCHOOL,"681, BUKIT TIMAH ROAD, SINGAPORE 269782",269782,Singapore,1.32809163,103.8020168
EDUCATION (ELEMENTARY),EUREKA SCHOOLHOUSE PTE LTD,ELEMENTARY,PRE-SCHOOL,"111 FABER DRIVE, SINGAPORE 129423",129423,Singapore,1.319724532,103.7562383
EDUCATION (ELEMENTARY),EUREKA SCHOOLHOUSE PTE LTD,ELEMENTARY,PRE-SCHOOL,"2 SUNBIRD ROAD, SINGAPORE 487127",487127,Singapore,1.33848285,103.9576835
EDUCATION (ELEMENTARY),First Steps Preschol @ Jurong,ELEMENTARY,PRE-SCHOOL,"18, BOON LAY WAY, #01 - 131, TRADEHUB 21, SINGAPORE 609966",609966,Singapore,1.328571378,103.7527152
EDUCATION (ELEMENTARY),First Steps Preschool @ Admiralty,ELEMENTARY,PRE-SCHOOL,"701, WOODLANDS DRIVE 40, #01 - 102, SINGAPORE 730701",730701,Singapore,1.441805566,103.7960735
EDUCATION (ELEMENTARY),First Steps Preschool @ Macpherson,ELEMENTARY,PRE-SCHOOL,"47, KALLANG PUDDING ROAD, #01 - 01, THE CRESCENT @ KALLANG, SINGAPORE 349318",349318,Singapore,1.328805733,103.8792362
EDUCATION (ELEMENTARY),First Steps Preschool @ Sengkang,ELEMENTARY,PRE-SCHOOL,"331, YIO CHU KANG ROAD, SINGAPORE 805960",805960,Singapore,1.387165267,103.8703917
EDUCATION (ELEMENTARY),First Steps Preschool @ Yishun,ELEMENTARY,PRE-SCHOOL,"6, YISHUN INDUSTRIAL STREET 1, #01 - 07/08, NORTH VIEW BIZHUB, SINGAPORE 768090",768090,Singapore,1.436780959,103.8436189
EDUCATION (ELEMENTARY),First Steps Preschool@ East Coast,ELEMENTARY,PRE-SCHOOL,"89, MARINE PARADE CENTRAL, #02 - 750, SINGAPORE 440089",440089,Singapore,1.301290376,103.9064586
EDUCATION (ELEMENTARY),GENESIS CHILD CARE (TP) PTE. LTD.,ELEMENTARY,PRE-SCHOOL,"433, TAMPINES STREET 43, #01 - 61, SINGAPORE 520433",520433,Singapore,1.359062243,103.9510832
EDUCATION (ELEMENTARY),GENIUS HIVE PRE-SCHOOL PTE. LTD.,ELEMENTARY,PRE-SCHOOL,"105, CECIL STREET, #02 - 02, THE OCTAGON, SINGAPORE 069534",69534,Singapore,1.280550395,103.8491956
EDUCATION (ELEMENTARY),GENIUS SCHOOL HOUSE,ELEMENTARY,PRE-SCHOOL,"637D, PUNGGOL DRIVE, #01 - 385, SINGAPORE 824637",824637,Singapore,1.399057615,103.9154647
EDUCATION (ELEMENTARY),GLOBAL CHILD DEVELOPMENT CENTRE,ELEMENTARY,PRE-SCHOOL,"620, WOODLANDS DRIVE 52, #01 - 84, SINGAPORE 730620",730620,Singapore,1.433426052,103.79886
EDUCATION (ELEMENTARY),GLOBAL CHILD DEVELOPMENT CENTRE @ TAMPINES,ELEMENTARY,PRE-SCHOOL,"870A, TAMPINES STREET 86, #01 - 30, TAMPINES GREENLACE, SINGAPORE 521870",521870,Singapore,1.356086998,103.9317522
EDUCATION (ELEMENTARY),GLOBAL MINDZ (EDEN) PRESCHOOL LIMITED,ELEMENTARY,PRE-SCHOOL,"252, COMPASSVALE STREET, #01 - 01, SINGAPORE 540252",540252,Singapore,1.393681902,103.90077
EDUCATION (ELEMENTARY),CARPE DIEM JUNIORS PTE. LTD.,ELEMENTARY,PRE-SCHOOL,"20, KALLANG AVENUE, #03 - 00, PICO CREATIVE CENTRE, SINGAPORE 339411",339411,Singapore,1.309792126,103.8650238
EDUCATION (ELEMENTARY),CARPE DIEM KIDS ACADEMY @ WATTEN PTE. LTD.,ELEMENTARY,PRE-SCHOOL,"36, WATTEN PARK, SINGAPORE 287421",287421,Singapore,1.327724619,103.8069715
EDUCATION (ELEMENTARY),CARPE DIEM KIDSWORLD PTE. LTD.,ELEMENTARY,PRE-SCHOOL,"739, JURONG WEST STREET 73, #01 - 66, SINGAPORE 640739",640739,Singapore,1.34617365,103.6999787
EDUCATION (ELEMENTARY),CARPE DIEM KIDZ PLAYHOUSE PTE. LTD.,ELEMENTARY,PRE-SCHOOL,"259, CANADA ROAD, SINGAPORE 759791",759791,Singapore,1.456236812,103.8295949
EDUCATION (ELEMENTARY),CARPE DIEM KIDZ UNIVERSE PTE. LTD.,ELEMENTARY,PRE-SCHOOL,"3, RUSSELS ROAD, SINGAPORE 118282",118282,Singapore,1.285337959,103.7968732
EDUCATION (ELEMENTARY),CARPE DIEM KINDERACE PTE. LTD.,ELEMENTARY,PRE-SCHOOL,"626, BUKIT BATOK CENTRAL, #01 - 622, SINGAPORE 650626",650626,Singapore,1.351753493,103.7489723
EDUCATION (ELEMENTARY),CARPE DIEM KINDERCARE PTE. LTD.,ELEMENTARY,PRE-SCHOOL,"108, BEDOK RESERVOIR ROAD, #01 - 300, SINGAPORE 470108",470108,Singapore,1.330231919,103.909387
EDUCATION (ELEMENTARY),CARPE DIEM LITTLE GREEN HOUSE PTE. LTD.,ELEMENTARY,PRE-SCHOOL,"11, WOODLANDS CLOSE, #01 - 33/34, WOODLANDS 11, SINGAPORE 737853",737853,Singapore,1.434758401,103.8027211
EDUCATION (ELEMENTARY),CARPE DIEM MI PRESCHOOL PTE. LTD.,ELEMENTARY,PRE-SCHOOL,"946, HOUGANG STREET 92, #01 - 167, SINGAPORE 530946",530946,Singapore,1.374650606,103.8812229
EDUCATION (ELEMENTARY),CARPE DIEM MI SCHOOLHOUSE PTE. LTD.,ELEMENTARY,PRE-SCHOOL,"954, HOUGANG AVENUE 9, #01 - 536, SINGAPORE 530954",530954,Singapore,1.376762771,103.8781083
EDUCATION (ELEMENTARY),CARPE DIEM SCHOOLHOUSE PTE LTD,ELEMENTARY,PRE-SCHOOL,"131, LORONG 1 TOA PAYOH, #02 - 01, SINGAPORE 310131",310131,Singapore,1.337961727,103.8432507
EDUCATION (ELEMENTARY),CARPE DIEM SCHOOLHOUSE PTE LTD,ELEMENTARY,PRE-SCHOOL,"144A/146 JALAN JURONG KECHIL, SINGAPORE 598640",598640,Singapore,1.343462125,103.7703146
EDUCATION (ELEMENTARY),Carpe Diem Schoolhouse Pte Ltd,ELEMENTARY,PRE-SCHOOL,"353, Anchorvale Lane, #02-02, Singapore 540353",540353,Singapore,1.393159673,103.8856599
EDUCATION (ELEMENTARY),CARPE DIEM SCHOOLHOUSE PTE. LTD.,ELEMENTARY,PRE-SCHOOL,"5, TOH YI DRIVE, #01 - 221, SINGAPORE 590005",590005,Singapore,1.33819254,103.7745226
EDUCATION (ELEMENTARY),CARPE DIEM SPRINGS PTE. LTD.,ELEMENTARY,PRE-SCHOOL,"108, SPOTTISWOODE PARK ROAD, SPOTTISWOODE PARK, SINGAPORE 080108",80108,Singapore,1.27394215,103.8356593
EDUCATION (ELEMENTARY),CARPE DIEM STARLETS 1 PTE. LTD.,ELEMENTARY,PRE-SCHOOL,"110, TECK WHYE LANE, #01 - 586, SINGAPORE 680110",680110,Singapore,1.378213707,103.751983
EDUCATION (ELEMENTARY),CARPE DIEM STARLETS 2 PTE. LTD.,ELEMENTARY,PRE-SCHOOL,"120, TECK WHYE LANE, #01 - 808, SINGAPORE 680120",680120,Singapore,1.378842411,103.7503394
EDUCATION (ELEMENTARY),CARPE DIEM STARLETS SPARKLE PTE. LTD.,ELEMENTARY,PRE-SCHOOL,"167, JALAN BUKIT MERAH, #04 - 15, CONNECTION ONE TOWER 4, SINGAPORE 150167",150167,Singapore,1.282656154,103.8184969
EDUCATION (ELEMENTARY),CARPE DIEM YOUNG HEARTS PTE. LTD.,ELEMENTARY,PRE-SCHOOL,"355, TAMPINES STREET 33, #01 - 638, SINGAPORE 520355",520355,Singapore,1.35505058,103.9616
EDUCATION (ELEMENTARY),CARPE DIEM YOUNG JOY PTE. LTD.,ELEMENTARY,PRE-SCHOOL,"445, FAJAR ROAD, #02 - 544, SINGAPORE 670445",670445,Singapore,1.383580441,103.7707683
EDUCATION (ELEMENTARY),CARPE DIEM YOUNG MINDS PTE. LTD.,ELEMENTARY,PRE-SCHOOL,"219, TAMPINES STREET 24, #01 - 28, SINGAPORE 520219",520219,Singapore,1.3547993,103.9526114
EDUCATION (ELEMENTARY),Centre of New Life Schoolhouse,ELEMENTARY,PRE-SCHOOL,5 Jurong West Street 74   S(649151),649151,Singapore,1.349381618,103.6988838
EDUCATION (ELEMENTARY),LITTLE GREENHOUSE @ JW PTE. LTD.,ELEMENTARY,PRE-SCHOOL,"478, JURONG WEST STREET 41, #01 - 276, SINGAPORE 640478",640478,Singapore,1.347353171,103.7239522
EDUCATION (ELEMENTARY),LITTLE GREENHOUSE @ S540 PTE LTD,ELEMENTARY,PRE-SCHOOL,"540, SERANGOON NORTH AVENUE 4, #01 - 101, SINGAPORE 550540",550540,Singapore,1.374619466,103.8725726
EDUCATION (ELEMENTARY),LITTLE GREENHOUSE @ S553 PTE LTD,ELEMENTARY,PRE-SCHOOL,"553, SERANGOON NORTH AVE 3, #01 - 75, SINGAPORE 550553",550553,Singapore,1.371710816,103.8712334
EDUCATION (ELEMENTARY),Little Greenhouse @ Sengkang Pte. Ltd.,ELEMENTARY,PRE-SCHOOL,"2, JALAN MERDU, SINGAPORE 548651",548651,Singapore,1.391676514,103.9003822
EDUCATION (ELEMENTARY),Little Greenhouse @ Sengkang Pte. Ltd.,ELEMENTARY,PRE-SCHOOL,"48, JALAN MERDU, SINGAPORE 548675",548675,Singapore,1.393374238,103.9004084
EDUCATION (ELEMENTARY),LITTLE GREENHOUSE @ TAMPINES PTE. LTD.,ELEMENTARY,PRE-SCHOOL,"707, TAMPINES STREET 71, #01 - 78, SINGAPORE 520707",520707,Singapore,1.357647873,103.936891
EDUCATION (ELEMENTARY),LITTLE GREENHOUSE @ WOODLANDS PTE. LTD.,ELEMENTARY,PRE-SCHOOL,"161, WOODLANDS STREET 13, #01 - 633, SINGAPORE 730161",730161,Singapore,1.433334881,103.7736741
EDUCATION (ELEMENTARY),GLOBAL TOTS @ BRADDELL PTE. LTD.,ELEMENTARY,PRE-SCHOOL,"6, MUSWELL HILL, SINGAPORE 358421",358421,Singapore,1.34483501,103.8619466
EDUCATION (ELEMENTARY),GLOBAL TOTS @ MOUNTBATTEN PTE LTD,ELEMENTARY,PRE-SCHOOL,"5A, CRESCENT ROAD, SINGAPORE 439291",439291,Singapore,1.299684435,103.8938118
EDUCATION (ELEMENTARY),GLOBAL TOTS @ SEMBAWANG PTE LTD,ELEMENTARY,PRE-SCHOOL,"579, SEMBAWANG PLACE, GOLDWOOD GARDENS, SINGAPORE 758427",758427,Singapore,1.438111881,103.8245358
EDUCATION (ELEMENTARY),GLOBAL TOTS PTE. LTD.,ELEMENTARY,PRE-SCHOOL,"1/3, JALAN HITAM MANIS, SINGAPORE 278418",278418,Singapore,1.310253825,103.7992567
EDUCATION (ELEMENTARY),GLOBALKIDS EDU PTE LTD,ELEMENTARY,PRE-SCHOOL,"19, SERANGOON NORTH AVENUE 5, #03 - 03, SINGAPORE 554913",554913,Singapore,1.375634996,103.8719964
EDUCATION (ELEMENTARY),GLORY JOY CHILD DEVELOPMENT CENTRE,ELEMENTARY,PRE-SCHOOL,"501B, WELLINGTON CIRCLE, #01 - 06, SINGAPORE 752501",752501,Singapore,1.452185711,103.8213699
EDUCATION (ELEMENTARY),GRACE CHILD DEVELOPMENT CENTRE,ELEMENTARY,PRE-SCHOOL,"19, Compassvale Walk, #03 - 00, Fu Hui Link, SINGAPORE 544644",544644,Singapore,1.389291904,103.9002314
EDUCATION (ELEMENTARY),GREEN PASTURES CHILD CENTRE,ELEMENTARY,PRE-SCHOOL,"28/30, DUKE'S ROAD, SINGAPORE 268910",268910,Singapore,1.321785681,103.8107542
EDUCATION (ELEMENTARY),GREENERY CHILDCARE CENTRE,ELEMENTARY,PRE-SCHOOL,"483, CHOA CHU KANG AVENUE 5, #01 - 164, SINGAPORE 680483",680483,Singapore,1.375841486,103.7377574
EDUCATION (ELEMENTARY),GREENFIELD MONTESSORI CHILD CARE PTE. LTD.,ELEMENTARY,PRE-SCHOOL,"8, HONG SAN WALK, COMFORT GARDEN, SINGAPORE 688999",688999,Singapore,1.37789298,103.7468591
EDUCATION (ELEMENTARY),GREENLAND CHILDCARE @ FERNVALE PTE LTD,ELEMENTARY,PRE-SCHOOL,"472C, FERNVALE STREET, #01 - 63, FERNVALE RIVERGROVE, SINGAPORE 793472",793472,Singapore,1.396315519,103.8811673
EDUCATION (ELEMENTARY),GREENLAND CHILDCARE @ PUNGGOL DRIVE PTE LTD,ELEMENTARY,PRE-SCHOOL,"678A, PUNGGOL DRIVE, #01 - 816, WATERWAY BROOKS, SINGAPORE 821678",821678,Singapore,1.405662122,103.908719
EDUCATION (ELEMENTARY),GREENLAND CHILDCARE @ PUNGGOL PTE LTD,ELEMENTARY,PRE-SCHOOL,"308A, PUNGGOL WALK, #01 - 448, WATERWAY TERRACES I, SINGAPORE 821308",821308,Singapore,1.407754257,103.9009062
